Year,Month,Day,Weekday,Start Time,Event Name,Venue
2024,01,14,日,14:45,劇場アニメ『青春ブタ野郎はランドセルガールの夢を見ない』ヒロイン舞台挨拶 14:45の回,ユナイテッド・シネマ豊洲
2023,12,15,金,18:40,『劇場版 シルバニアファミリー フレアからのおくりもの』公開御礼声優舞台挨拶,イオンシネマ板橋
2023,12,02,土,17:00,「水瀬いのり MELODY FLAG」公開録音イベント,パシフィコ横浜  国立大ホール
2023,11,04,土,18:00,『ダンまち』ファン感謝イベント「聖火祭(ウェスタ・パーティ) in 竈火の館」【夜公演】,NEW PIER HALL(ニューピアホール)
2023,11,04,土,14:30,『ダンまち』ファン感謝イベント「聖火祭(ウェスタ・パーティ) in 竈火の館」【昼公演】,NEW PIER HALL(ニューピアホール)
2023,10,29,日,16:00,Inori Minase LIVE TOUR 2023 SCRAP ART 神奈川公演 2日目,ぴあアリーナMM
2023,10,28,土,17:00,Inori Minase LIVE TOUR 2023 SCRAP ART 神奈川公演 1日目,ぴあアリーナMM
2023,10,14,土,18:00,Inori Minase LIVE TOUR 2023 SCRAP ART 福岡公演,北九州ソレイユホール
2023,10,08,日,18:00,Inori Minase LIVE TOUR 2023 SCRAP ART 愛知公演,Niterra日本特殊陶業市民会館 フォレストホール
2023,09,24,日,18:00,Inori Minase LIVE TOUR 2023 SCRAP ART 宮城公演,仙台サンプラザホール
2023,09,17,日,16:00,Inori Minase LIVE TOUR 2023 SCRAP ART 兵庫公演,神戸ワールド記念ホール
2023,08,05,土,16:00,山田くんとLv999のギルドミーティング ～Festival Of Summer,星陵会館
2023,04,01,土,17:00,五等分の花嫁 SPECIAL EVENT 2023 in 横浜アリーナ,横浜アリーナ
2023,03,25,土,17:25,TVアニメ 山田くんとLV999の恋をする 先行上映会,ユナイテッド・シネマ アクアシティお台場
2023,03,25,土,16:00,AnimeJapan2023 NBC ユニバーサル・エンターテイメント ブース『死神坊ちゃんと黒メイド』スペシャルステージ,東京ビッグサイト(東京国際展示場)
2023,03,25,土,10:20,「AnimeJapan 2023」AJステージ『TVアニメ「デッドマウント・デスプレイ」AnimeJapanスペシャルステージ』,東京ビッグサイト(東京国際展示場)
2023,03,25,土,11:30,「AnimeJapan 2023」BS11ブース『山田くんとLv999の恋をする』,東京ビッグサイト(東京国際展示場)
2023,03,25,土,14:30,「AnimeJapan 2023」AJステージ『TVアニメ「山田くんとLv999の恋をする」～放送直前オフ会～』,東京ビッグサイト(東京国際展示場)
2023,02,19,日,18:00,いのりまち町民集会2023 夜公演,両国国技館
2023,02,19,日,14:00,いのりまち町民集会2023 昼公演,両国国技館
2023,02,04,土,09:15,日本列島生きもの超伝説劇場版ダーウィンが来た！公開記念舞台挨拶 本編上映終了後舞台挨拶,ユナイテッド・シネマ アクアシティお台場
2023,02,04,土,12:00,日本列島生きもの超伝説劇場版ダーウィンが来た！公開記念舞台挨拶 本編上映開始前舞台挨拶,ユナイテッド・シネマ アクアシティお台場
2023,01,07,土,13:25,TVアニメ『政宗くんのリベンジR』第1話先行上映会＆トークショー 1回目,ユナイテッド・シネマ豊洲
2023,01,07,土,14:50,TVアニメ『政宗くんのリベンジR』第1話先行上映会＆トークショー 2回目,ユナイテッド・シネマ豊洲
2022,12,18,日,17:00,Tokyo 7th シスターズ 6+7+8th Anniversary Live Along the way DAY3,ぴあアリーナMM
2022,12,04,日,12:55,「劇場版 ソードアート・オンライン -プログレッシブ- 冥き夕闇のスケルツォ」Dolby Cinema ヒロイン舞台挨拶 新宿バルト９ 12:55の回上映後,新宿バルト9
2022,12,04,日,15:50,「劇場版 ソードアート・オンライン -プログレッシブ- 冥き夕闇のスケルツォ」Dolby Cinema ヒロイン舞台挨拶 新宿バルト９ 15:50の回上映前,新宿バルト9
2022,11,20,日,17:00,SYMPHOGEAR LIVE 2020→2022 supported by SANKYO,ベルーナドーム(西武ドーム)
2022,11,06,日,17:30,【出演者変更】アニメ10周年記念メモリアルイベント「ソードアート・オンライン -フルダイブ-」,東京ガーデンシアター
2022,10,30,日,13:30,「ヒロインたるもの！～嫌われヒロインと内緒のお仕事～」 スペシャルサニーパーティー 昼の部公演,幕張メッセ イベントホール
2022,10,30,日,17:30,「ヒロインたるもの！～嫌われヒロインと内緒のお仕事～」 スペシャルサニーパーティー 夜の部公演,幕張メッセ イベントホール
2022,10,08,土,17:30,【振替公演】Inori Minase LIVE TOUR 2022 glow 兵庫公演,神戸国際会館こくさいホール
2022,10,01,土,17:00,Inori Minase LIVE TOUR 2022 glow 神奈川公演,横浜アリーナ
2022,09,24,土,18:00,Inori Minase LIVE TOUR 2022 glow 福岡公演,福岡サンパレス ホテル&ホール
2022,09,17,土,18:00,Inori Minase LIVE TOUR 2022 glow 宮城公演,仙台サンプラザホール
2022,09,10,土,18:00,Inori Minase LIVE TOUR 2022 glow 愛知公演,名古屋国際会議場 センチュリーホール
2022,07,09,土,14:00,TVアニメ『死神坊ちゃんと黒メイド』スペシャルイベント 昼の部,習志野文化ホール
2022,07,09,土,18:00,TVアニメ『死神坊ちゃんと黒メイド』スペシャルイベント 夜の部,習志野文化ホール
2022,06,19,日,14:20,「劇場版 異世界かるてっと ～あなざーわーるど～」公開2週目舞台挨拶  6/19 14:20の回上映前,EJアニメシアター新宿(旧 角川シネマ新宿)(閉館)
2022,06,19,日,09:15,「劇場版 異世界かるてっと ～あなざーわーるど～」公開2週目舞台挨拶  6/19 9:15の回上映後,MOVIX亀有
2022,06,19,日,12:20,「劇場版 異世界かるてっと ～あなざーわーるど～」公開2週目舞台挨拶  6/19 12:20の回上映前,MOVIX亀有
2022,06,05,日,17:00,TVアニメ「ヴァニタスの手記」スペシャルイベント,よこすか芸術劇場(横須賀芸術劇場 大劇場)
2022,05,22,日,09:00,『映画「五等分の花嫁」』公開記念舞台挨拶　9:00上映回,新宿バルト9
2022,05,22,日,12:30,『映画「五等分の花嫁」』公開記念舞台挨拶 12:30上映回,新宿バルト9
2022,05,22,日,10:55,『映画「五等分の花嫁」』公開記念舞台挨拶 10:55上映回,新宿バルト9
2022,04,02,土,14:00,TVアニメ「乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった…Ｘ」スペシャルイベント 春のカタリナ祭(まつり)～カタリナ大好き女子会～ 昼公演,Zepp Haneda (TOKYO)
2022,04,02,土,18:30,TVアニメ「乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった…Ｘ」スペシャルイベント 春のカタリナ祭(まつり)～カタリナ大好き女子会～ 夜公演,Zepp Haneda (TOKYO)
2022,03,26,土,12:50,AnimeJapan 2022 ｢TVアニメ『陰の実力者になりたくて！』　スペシャルステージ｣,東京ビッグサイト(東京国際展示場)
2022,02,26,土,14:10,【振替公演】Rabbit House Tea Party 2022　昼の部,パシフィコ横浜  国立大ホール
2022,02,26,土,18:35,【振替公演】Rabbit House Tea Party 2022　夜の部,パシフィコ横浜  国立大ホール
2021,12,05,日,18:30,『いのりまち町民集会2021-おかわり-』 夜の部,パシフィコ横浜  国立大ホール
2021,12,05,日,14:30,『いのりまち町民集会2021-おかわり-』 昼の部,パシフィコ横浜  国立大ホール
2021,11,13,土,09:00,「劇場版 ソードアート・オンライン －プログレッシブ－ 星なき夜のアリア」大ヒット御礼舞台挨拶,新宿バルト9
2021,10,30,土,10:00,ソードアート・オンライン -プログレッシブ- 星なき夜のアリア 公開初日舞台挨拶  新宿バルト9 10:00の回上映後,新宿バルト9
2021,10,30,土,12:45,ソードアート・オンライン -プログレッシブ- 星なき夜のアリア 公開初日舞台挨拶  新宿バルト9 12：45の回上映前,新宿バルト9
2021,10,30,土,14:00,ソードアート・オンライン -プログレッシブ- 星なき夜のアリア 公開初日舞台挨拶  ユナイテッド・シネマ豊洲 14：00の回上映後,ユナイテッド・シネマ豊洲
2021,10,30,土,16:45,ソードアート・オンライン -プログレッシブ- 星なき夜のアリア 公開初日舞台挨拶  ユナイテッド・シネマ豊洲 16：45の回上映前,ユナイテッド・シネマ豊洲
2021,10,17,日,18:00,Inori Minase LIVE TOUR 2021 HELLO HORIZON 神奈川公演,横浜アリーナ
2021,10,09,土,18:00,Inori Minase LIVE TOUR 2021 HELLO HORIZON 宮城公演,仙台サンプラザホール
2021,10,03,日,18:00,Inori Minase LIVE TOUR 2021 HELLO HORIZON 福岡公演,福岡サンパレス ホテル&ホール
2021,09,25,土,18:00,Inori Minase LIVE TOUR 2021 HELLO HORIZON 愛知公演,名古屋国際会議場 センチュリーホール
2021,09,18,土,18:00,Inori Minase LIVE TOUR 2021 HELLO HORIZON 大阪公演,オリックス劇場
2021,06,27,日,14:30,魔王城でおやすみ　イベント　昼の部,日本教育会館 一ツ橋ホール
2021,06,27,日,18:00,魔王城でおやすみ　イベント　夜の部,日本教育会館 一ツ橋ホール
2021,06,20,日,18:30,【時間変更】『Re:ゼロから始める異世界生活』2nd season 騎士叙勲式 UTAGE 夜公演,練馬文化センター 大ホール(こぶしホール)
